"center_frequency_amplitude","center_frequency_amplitude_timestamp_before","center_frequency_amplitude_timestamp_after","peak_frequency","peak_amplitude","peak_timestamp_before","peak_timestamp_after"
"-68.5","2025-02-26T22:36:46.438032+00:00","2025-02-26T22:36:46.519044+00:00","8450000520.0","-68.17","2025-02-26T22:36:46.519044+00:00","2025-02-26T22:36:46.589414+00:00"
"-68.5","2025-02-26T22:36:46.589414+00:00","2025-02-26T22:36:46.685310+00:00","8450000520.0","-68.17","2025-02-26T22:36:46.685310+00:00","2025-02-26T22:36:46.741935+00:00"
"-68.5","2025-02-26T22:36:46.745514+00:00","2025-02-26T22:36:46.833494+00:00","8450000520.0","-68.17","2025-02-26T22:36:46.833494+00:00","2025-02-26T22:36:46.895600+00:00"
"-68.5","2025-02-26T22:36:46.895600+00:00","2025-02-26T22:36:46.985502+00:00","8450000520.0","-68.17","2025-02-26T22:36:46.985502+00:00","2025-02-26T22:36:47.037660+00:00"
"-68.5","2025-02-26T22:36:47.037660+00:00","2025-02-26T22:36:47.138566+00:00","8450000520.0","-68.17","2025-02-26T22:36:47.138566+00:00","2025-02-26T22:36:47.203633+00:00"
"-68.5","2025-02-26T22:36:47.203633+00:00","2025-02-26T22:36:47.289318+00:00","8450000520.0","-68.17","2025-02-26T22:36:47.289318+00:00","2025-02-26T22:36:47.350176+00:00"
"-68.5","2025-02-26T22:36:47.350176+00:00","2025-02-26T22:36:47.442248+00:00","8450000520.0","-68.17","2025-02-26T22:36:47.442248+00:00","2025-02-26T22:36:47.500458+00:00"
"-68.5","2025-02-26T22:36:47.500458+00:00","2025-02-26T22:36:47.591714+00:00","8450000520.0","-68.17","2025-02-26T22:36:47.591714+00:00","2025-02-26T22:36:47.658434+00:00"
"-68.5","2025-02-26T22:36:47.658434+00:00","2025-02-26T22:36:47.750189+00:00","8450000520.0","-68.17","2025-02-26T22:36:47.750189+00:00","2025-02-26T22:36:47.810683+00:00"
"-68.5","2025-02-26T22:36:47.810683+00:00","2025-02-26T22:36:47.902331+00:00","8450000520.0","-68.17","2025-02-26T22:36:47.902331+00:00","2025-02-26T22:36:47.962525+00:00"
"-68.5","2025-02-26T22:36:47.963529+00:00","2025-02-26T22:36:48.043374+00:00","8450000520.0","-68.17","2025-02-26T22:36:48.043374+00:00","2025-02-26T22:36:48.113058+00:00"
"-68.5","2025-02-26T22:36:48.113058+00:00","2025-02-26T22:36:48.206461+00:00","8450000520.0","-68.17","2025-02-26T22:36:48.206461+00:00","2025-02-26T22:36:48.266760+00:00"
"-68.5","2025-02-26T22:36:48.266760+00:00","2025-02-26T22:36:48.357152+00:00","8450000520.0","-68.17","2025-02-26T22:36:48.357152+00:00","2025-02-26T22:36:48.412690+00:00"
"-68.5","2025-02-26T22:36:48.412690+00:00","2025-02-26T22:36:48.507875+00:00","8450000520.0","-68.17","2025-02-26T22:36:48.507875+00:00","2025-02-26T22:36:48.565022+00:00"
"-68.5","2025-02-26T22:36:48.565022+00:00","2025-02-26T22:36:48.655651+00:00","8450000520.0","-68.17","2025-02-26T22:36:48.655651+00:00","2025-02-26T22:36:48.716018+00:00"
"-68.5","2025-02-26T22:36:48.716018+00:00","2025-02-26T22:36:48.812344+00:00","8450000520.0","-68.17","2025-02-26T22:36:48.812344+00:00","2025-02-26T22:36:48.871617+00:00"
"-68.5","2025-02-26T22:36:48.871617+00:00","2025-02-26T22:36:48.959779+00:00","8450000520.0","-68.17","2025-02-26T22:36:48.959779+00:00","2025-02-26T22:36:49.039205+00:00"
"-68.5","2025-02-26T22:36:49.039831+00:00","2025-02-26T22:36:49.126725+00:00","8450000520.0","-68.17","2025-02-26T22:36:49.126725+00:00","2025-02-26T22:36:49.186820+00:00"
"-68.5","2025-02-26T22:36:49.186820+00:00","2025-02-26T22:36:49.301109+00:00","8450000520.0","-68.17","2025-02-26T22:36:49.301109+00:00","2025-02-26T22:36:49.361730+00:00"
"-68.5","2025-02-26T22:36:49.361730+00:00","2025-02-26T22:36:49.455276+00:00","8450000520.0","-68.17","2025-02-26T22:36:49.455276+00:00","2025-02-26T22:36:49.517409+00:00"
"-68.5","2025-02-26T22:36:49.517409+00:00","2025-02-26T22:36:49.605654+00:00","8450000520.0","-68.17","2025-02-26T22:36:49.605654+00:00","2025-02-26T22:36:49.666355+00:00"
"-68.5","2025-02-26T22:36:49.666355+00:00","2025-02-26T22:36:49.767065+00:00","8450000520.0","-68.17","2025-02-26T22:36:49.767065+00:00","2025-02-26T22:36:49.829208+00:00"
"-68.5","2025-02-26T22:36:49.829208+00:00","2025-02-26T22:36:49.916123+00:00","8450000520.0","-68.17","2025-02-26T22:36:49.916123+00:00","2025-02-26T22:36:49.973767+00:00"
"-68.5","2025-02-26T22:36:49.973767+00:00","2025-02-26T22:36:50.087005+00:00","8450000520.0","-68.17","2025-02-26T22:36:50.087005+00:00","2025-02-26T22:36:50.157273+00:00"
"-68.5","2025-02-26T22:36:50.157273+00:00","2025-02-26T22:36:50.263640+00:00","8450000520.0","-68.17","2025-02-26T22:36:50.263640+00:00","2025-02-26T22:36:50.323923+00:00"
"-68.5","2025-02-26T22:36:50.323923+00:00","2025-02-26T22:36:50.434797+00:00","8450000520.0","-68.17","2025-02-26T22:36:50.434797+00:00","2025-02-26T22:36:50.495622+00:00"
"-68.5","2025-02-26T22:36:50.496637+00:00","2025-02-26T22:36:50.583062+00:00","8450000520.0","-68.17","2025-02-26T22:36:50.583062+00:00","2025-02-26T22:36:50.641596+00:00"
"-68.5","2025-02-26T22:36:50.641596+00:00","2025-02-26T22:36:50.731874+00:00","8450000520.0","-68.17","2025-02-26T22:36:50.731874+00:00","2025-02-26T22:36:50.802265+00:00"
"-68.5","2025-02-26T22:36:50.802367+00:00","2025-02-26T22:36:50.898585+00:00","8450000520.0","-68.17","2025-02-26T22:36:50.898585+00:00","2025-02-26T22:36:50.957969+00:00"
"-68.5","2025-02-26T22:36:50.958518+00:00","2025-02-26T22:36:51.057638+00:00","8450000520.0","-68.17","2025-02-26T22:36:51.057638+00:00","2025-02-26T22:36:51.121374+00:00"
"-68.5","2025-02-26T22:36:51.122350+00:00","2025-02-26T22:36:51.202308+00:00","8450000520.0","-68.17","2025-02-26T22:36:51.202308+00:00","2025-02-26T22:36:51.263437+00:00"
"-68.5","2025-02-26T22:36:51.263437+00:00","2025-02-26T22:36:51.363588+00:00","8450000520.0","-68.17","2025-02-26T22:36:51.363588+00:00","2025-02-26T22:36:51.422192+00:00"
"-68.5","2025-02-26T22:36:51.422192+00:00","2025-02-26T22:36:51.513354+00:00","8450000520.0","-68.17","2025-02-26T22:36:51.513354+00:00","2025-02-26T22:36:51.579145+00:00"
"-68.5","2025-02-26T22:36:51.579145+00:00","2025-02-26T22:36:51.679495+00:00","8450000520.0","-68.17","2025-02-26T22:36:51.679495+00:00","2025-02-26T22:36:51.733770+00:00"
"-68.5","2025-02-26T22:36:51.733770+00:00","2025-02-26T22:36:51.823669+00:00","8450000520.0","-68.17","2025-02-26T22:36:51.823669+00:00","2025-02-26T22:36:51.885736+00:00"
"-68.5","2025-02-26T22:36:51.885736+00:00","2025-02-26T22:36:51.973755+00:00","8450000520.0","-68.17","2025-02-26T22:36:51.973755+00:00","2025-02-26T22:36:52.033753+00:00"
"-68.5","2025-02-26T22:36:52.033753+00:00","2025-02-26T22:36:52.124063+00:00","8450000520.0","-68.17","2025-02-26T22:36:52.124063+00:00","2025-02-26T22:36:52.187511+00:00"
"-68.5","2025-02-26T22:36:52.187511+00:00","2025-02-26T22:36:52.267795+00:00","8450000520.0","-68.17","2025-02-26T22:36:52.267795+00:00","2025-02-26T22:36:52.328428+00:00"
"-68.5","2025-02-26T22:36:52.328428+00:00","2025-02-26T22:36:52.424557+00:00","8450000520.0","-68.17","2025-02-26T22:36:52.424557+00:00","2025-02-26T22:36:52.479890+00:00"
"-68.5","2025-02-26T22:36:52.479890+00:00","2025-02-26T22:36:52.574535+00:00","8450000520.0","-68.17","2025-02-26T22:36:52.574535+00:00","2025-02-26T22:36:52.635214+00:00"
"-68.5","2025-02-26T22:36:52.635214+00:00","2025-02-26T22:36:52.722856+00:00","8450000520.0","-68.17","2025-02-26T22:36:52.722856+00:00","2025-02-26T22:36:52.785492+00:00"
"-68.5","2025-02-26T22:36:52.790083+00:00","2025-02-26T22:36:52.871506+00:00","8450000520.0","-68.17","2025-02-26T22:36:52.871506+00:00","2025-02-26T22:36:52.938053+00:00"
"-68.5","2025-02-26T22:36:52.938924+00:00","2025-02-26T22:36:53.031822+00:00","8450000520.0","-68.17","2025-02-26T22:36:53.031822+00:00","2025-02-26T22:36:53.095303+00:00"
"-68.5","2025-02-26T22:36:53.095821+00:00","2025-02-26T22:36:53.180591+00:00","8450000520.0","-68.17","2025-02-26T22:36:53.180591+00:00","2025-02-26T22:36:53.242605+00:00"
"-68.5","2025-02-26T22:36:53.242605+00:00","2025-02-26T22:36:53.321711+00:00","8450000520.0","-68.17","2025-02-26T22:36:53.321711+00:00","2025-02-26T22:36:53.390344+00:00"
"-68.5","2025-02-26T22:36:53.391408+00:00","2025-02-26T22:36:53.484218+00:00","8450000520.0","-68.17","2025-02-26T22:36:53.484218+00:00","2025-02-26T22:36:53.554484+00:00"
"-68.5","2025-02-26T22:36:53.554484+00:00","2025-02-26T22:36:53.645191+00:00","8450000520.0","-68.17","2025-02-26T22:36:53.645191+00:00","2025-02-26T22:36:53.705498+00:00"
"-68.5","2025-02-26T22:36:53.705498+00:00","2025-02-26T22:36:53.794994+00:00","8450000520.0","-68.17","2025-02-26T22:36:53.794994+00:00","2025-02-26T22:36:53.854889+00:00"
"-68.5","2025-02-26T22:36:53.854889+00:00","2025-02-26T22:36:53.946079+00:00","8450000520.0","-68.17","2025-02-26T22:36:53.946079+00:00","2025-02-26T22:36:54.008021+00:00"
"-68.5","2025-02-26T22:36:54.008021+00:00","2025-02-26T22:36:54.099240+00:00","8450000520.0","-68.17","2025-02-26T22:36:54.099240+00:00","2025-02-26T22:36:54.156022+00:00"
"-68.5","2025-02-26T22:36:54.156022+00:00","2025-02-26T22:36:54.247149+00:00","8450000520.0","-68.17","2025-02-26T22:36:54.247149+00:00","2025-02-26T22:36:54.312833+00:00"
"-68.5","2025-02-26T22:36:54.312833+00:00","2025-02-26T22:36:54.399725+00:00","8450000520.0","-68.17","2025-02-26T22:36:54.399725+00:00","2025-02-26T22:36:54.460053+00:00"
"-68.5","2025-02-26T22:36:54.460053+00:00","2025-02-26T22:36:54.550863+00:00","8450000520.0","-68.17","2025-02-26T22:36:54.550863+00:00","2025-02-26T22:36:54.618486+00:00"
"-68.5","2025-02-26T22:36:54.618486+00:00","2025-02-26T22:36:54.711258+00:00","8450000520.0","-74.5","2025-02-26T22:36:54.711258+00:00","2025-02-26T22:36:54.771837+00:00"
"-74.83","2025-02-26T22:36:54.771837+00:00","2025-02-26T22:36:54.861116+00:00","8450000520.0","-74.5","2025-02-26T22:36:54.861116+00:00","2025-02-26T22:36:54.925490+00:00"
"-74.83","2025-02-26T22:36:54.929501+00:00","2025-02-26T22:36:55.022432+00:00","8450000520.0","-74.5","2025-02-26T22:36:55.022432+00:00","2025-02-26T22:36:55.082903+00:00"
"-74.83","2025-02-26T22:36:55.082903+00:00","2025-02-26T22:36:55.174515+00:00","8450000520.0","-74.5","2025-02-26T22:36:55.174515+00:00","2025-02-26T22:36:55.233139+00:00"
"-74.83","2025-02-26T22:36:55.233657+00:00","2025-02-26T22:36:55.318924+00:00","8450000520.0","-74.5","2025-02-26T22:36:55.318924+00:00","2025-02-26T22:36:55.377015+00:00"
"-74.83","2025-02-26T22:36:55.377015+00:00","2025-02-26T22:36:55.463600+00:00","8450000520.0","-74.5","2025-02-26T22:36:55.463600+00:00","2025-02-26T22:36:55.524140+00:00"
"-74.83","2025-02-26T22:36:55.524140+00:00","2025-02-26T22:36:55.614990+00:00","8450000520.0","-74.5","2025-02-26T22:36:55.614990+00:00","2025-02-26T22:36:55.675782+00:00"
"-74.83","2025-02-26T22:36:55.675782+00:00","2025-02-26T22:36:55.776714+00:00","8450000520.0","-74.5","2025-02-26T22:36:55.776714+00:00","2025-02-26T22:36:55.837374+00:00"
"-74.83","2025-02-26T22:36:55.837374+00:00","2025-02-26T22:36:55.932244+00:00","8450000520.0","-74.5","2025-02-26T22:36:55.932244+00:00","2025-02-26T22:36:55.993564+00:00"
"-74.83","2025-02-26T22:36:55.993564+00:00","2025-02-26T22:36:56.084314+00:00","8450000520.0","-74.5","2025-02-26T22:36:56.084314+00:00","2025-02-26T22:36:56.154799+00:00"
"-74.83","2025-02-26T22:36:56.154799+00:00","2025-02-26T22:36:56.246565+00:00","8450000520.0","-74.5","2025-02-26T22:36:56.246565+00:00","2025-02-26T22:36:56.305064+00:00"
"-74.83","2025-02-26T22:36:56.305064+00:00","2025-02-26T22:36:56.401403+00:00","8450000520.0","-74.5","2025-02-26T22:36:56.401403+00:00","2025-02-26T22:36:56.459511+00:00"
"-74.83","2025-02-26T22:36:56.459511+00:00","2025-02-26T22:36:56.550767+00:00","8450000520.0","-74.5","2025-02-26T22:36:56.550767+00:00","2025-02-26T22:36:56.611108+00:00"
"-74.83","2025-02-26T22:36:56.611108+00:00","2025-02-26T22:36:56.712167+00:00","8450000520.0","-74.5","2025-02-26T22:36:56.712167+00:00","2025-02-26T22:36:56.772545+00:00"
"-74.83","2025-02-26T22:36:56.772545+00:00","2025-02-26T22:36:56.863824+00:00","8450000520.0","-74.5","2025-02-26T22:36:56.863824+00:00","2025-02-26T22:36:56.926682+00:00"
"-74.83","2025-02-26T22:36:56.926682+00:00","2025-02-26T22:36:57.016524+00:00","8450000520.0","-74.5","2025-02-26T22:36:57.016524+00:00","2025-02-26T22:36:57.076827+00:00"
"-74.83","2025-02-26T22:36:57.076827+00:00","2025-02-26T22:36:57.167892+00:00","8450000520.0","-74.5","2025-02-26T22:36:57.167892+00:00","2025-02-26T22:36:57.228392+00:00"
"-74.83","2025-02-26T22:36:57.228392+00:00","2025-02-26T22:36:57.329437+00:00","8450000520.0","-74.5","2025-02-26T22:36:57.329437+00:00","2025-02-26T22:36:57.392555+00:00"
"-74.83","2025-02-26T22:36:57.392555+00:00","2025-02-26T22:36:57.479850+00:00","8450000520.0","-74.5","2025-02-26T22:36:57.479850+00:00","2025-02-26T22:36:57.532655+00:00"
"-74.83","2025-02-26T22:36:57.532655+00:00","2025-02-26T22:36:57.633304+00:00","8450000520.0","-74.5","2025-02-26T22:36:57.633304+00:00","2025-02-26T22:36:57.693446+00:00"
"-74.83","2025-02-26T22:36:57.693446+00:00","2025-02-26T22:36:57.784252+00:00","8450000520.0","-74.5","2025-02-26T22:36:57.784252+00:00","2025-02-26T22:36:57.845465+00:00"
"-74.83","2025-02-26T22:36:57.845465+00:00","2025-02-26T22:36:57.940692+00:00","8450000520.0","-74.5","2025-02-26T22:36:57.940692+00:00","2025-02-26T22:36:58.002789+00:00"
"-74.83","2025-02-26T22:36:58.002789+00:00","2025-02-26T22:36:58.088619+00:00","8450000520.0","-74.5","2025-02-26T22:36:58.088619+00:00","2025-02-26T22:36:58.148865+00:00"
"-74.83","2025-02-26T22:36:58.148865+00:00","2025-02-26T22:36:58.250507+00:00","8450000520.0","-74.5","2025-02-26T22:36:58.250507+00:00","2025-02-26T22:36:58.310688+00:00"
"-74.83","2025-02-26T22:36:58.310688+00:00","2025-02-26T22:36:58.417735+00:00","8450000520.0","-74.5","2025-02-26T22:36:58.417735+00:00","2025-02-26T22:36:58.469992+00:00"
"-74.83","2025-02-26T22:36:58.469992+00:00","2025-02-26T22:36:58.563428+00:00","8450000520.0","-74.5","2025-02-26T22:36:58.563428+00:00","2025-02-26T22:36:58.626716+00:00"
"-74.83","2025-02-26T22:36:58.626716+00:00","2025-02-26T22:36:58.717354+00:00","8450000520.0","-74.5","2025-02-26T22:36:58.717354+00:00","2025-02-26T22:36:58.778046+00:00"
"-74.83","2025-02-26T22:36:58.778046+00:00","2025-02-26T22:36:58.879175+00:00","8450000520.0","-74.5","2025-02-26T22:36:58.879175+00:00","2025-02-26T22:36:58.943707+00:00"
"-74.83","2025-02-26T22:36:58.943707+00:00","2025-02-26T22:36:59.027705+00:00","8450000520.0","-74.5","2025-02-26T22:36:59.027705+00:00","2025-02-26T22:36:59.093214+00:00"
"-74.83","2025-02-26T22:36:59.093214+00:00","2025-02-26T22:36:59.184132+00:00","8450000520.0","-74.5","2025-02-26T22:36:59.184132+00:00","2025-02-26T22:36:59.244826+00:00"
"-74.83","2025-02-26T22:36:59.244826+00:00","2025-02-26T22:36:59.338525+00:00","8450000520.0","-74.5","2025-02-26T22:36:59.338525+00:00","2025-02-26T22:36:59.403630+00:00"
"-74.83","2025-02-26T22:36:59.403630+00:00","2025-02-26T22:36:59.490881+00:00","8450000520.0","-74.5","2025-02-26T22:36:59.490881+00:00","2025-02-26T22:36:59.551098+00:00"
"-74.83","2025-02-26T22:36:59.551098+00:00","2025-02-26T22:36:59.640911+00:00","8450000520.0","-74.5","2025-02-26T22:36:59.640911+00:00","2025-02-26T22:36:59.704156+00:00"
"-74.83","2025-02-26T22:36:59.704156+00:00","2025-02-26T22:36:59.795082+00:00","8450000520.0","-74.5","2025-02-26T22:36:59.795082+00:00","2025-02-26T22:36:59.866305+00:00"
"-74.83","2025-02-26T22:36:59.866305+00:00","2025-02-26T22:36:59.961625+00:00","8450000520.0","-74.5","2025-02-26T22:36:59.961625+00:00","2025-02-26T22:37:00.021866+00:00"
"-74.83","2025-02-26T22:37:00.022870+00:00","2025-02-26T22:37:00.106564+00:00","8450000520.0","-74.5","2025-02-26T22:37:00.106564+00:00","2025-02-26T22:37:00.171778+00:00"
"-74.83","2025-02-26T22:37:00.171778+00:00","2025-02-26T22:37:00.251559+00:00","8450000520.0","-74.5","2025-02-26T22:37:00.251559+00:00","2025-02-26T22:37:00.321459+00:00"
"-74.83","2025-02-26T22:37:00.321459+00:00","2025-02-26T22:37:00.421842+00:00","8450000520.0","-74.5","2025-02-26T22:37:00.421842+00:00","2025-02-26T22:37:00.481757+00:00"
"-74.83","2025-02-26T22:37:00.481757+00:00","2025-02-26T22:37:00.583674+00:00","8450000520.0","-74.5","2025-02-26T22:37:00.583674+00:00","2025-02-26T22:37:00.649215+00:00"
"-74.83","2025-02-26T22:37:00.649215+00:00","2025-02-26T22:37:00.748282+00:00","8450000520.0","-74.5","2025-02-26T22:37:00.748282+00:00","2025-02-26T22:37:00.808463+00:00"
"-74.83","2025-02-26T22:37:00.808463+00:00","2025-02-26T22:37:00.894429+00:00","8450000520.0","-74.5","2025-02-26T22:37:00.894429+00:00","2025-02-26T22:37:00.961748+00:00"
"-74.83","2025-02-26T22:37:00.961748+00:00","2025-02-26T22:37:01.051970+00:00","8450000520.0","-74.5","2025-02-26T22:37:01.051970+00:00","2025-02-26T22:37:01.112435+00:00"
"-74.83","2025-02-26T22:37:01.112435+00:00","2025-02-26T22:37:01.210019+00:00","8450000520.0","-74.5","2025-02-26T22:37:01.210019+00:00","2025-02-26T22:37:01.271781+00:00"
"-74.83","2025-02-26T22:37:01.271781+00:00","2025-02-26T22:37:01.383082+00:00","8450000520.0","-74.5","2025-02-26T22:37:01.383082+00:00","2025-02-26T22:37:01.446491+00:00"
"-74.83","2025-02-26T22:37:01.446491+00:00","2025-02-26T22:37:01.536947+00:00","8450000520.0","-74.5","2025-02-26T22:37:01.536947+00:00","2025-02-26T22:37:01.587015+00:00"
"-74.83","2025-02-26T22:37:01.597024+00:00","2025-02-26T22:37:01.690367+00:00","8450000520.0","-74.5","2025-02-26T22:37:01.690367+00:00","2025-02-26T22:37:01.748570+00:00"
"-74.83","2025-02-26T22:37:01.748570+00:00","2025-02-26T22:37:01.841150+00:00","8450000520.0","-74.5","2025-02-26T22:37:01.841150+00:00","2025-02-26T22:37:01.901024+00:00"
"-74.83","2025-02-26T22:37:01.901024+00:00","2025-02-26T22:37:01.984781+00:00","8450000520.0","-74.5","2025-02-26T22:37:01.984781+00:00","2025-02-26T22:37:02.045464+00:00"
"-74.83","2025-02-26T22:37:02.045464+00:00","2025-02-26T22:37:02.146734+00:00","8450000520.0","-74.5","2025-02-26T22:37:02.146734+00:00","2025-02-26T22:37:02.206786+00:00"
"-74.83","2025-02-26T22:37:02.206786+00:00","2025-02-26T22:37:02.299736+00:00","8450000520.0","-74.5","2025-02-26T22:37:02.299736+00:00","2025-02-26T22:37:02.370370+00:00"
"-74.83","2025-02-26T22:37:02.370370+00:00","2025-02-26T22:37:02.468699+00:00","8450000520.0","-74.5","2025-02-26T22:37:02.468699+00:00","2025-02-26T22:37:02.529234+00:00"
"-74.83","2025-02-26T22:37:02.534243+00:00","2025-02-26T22:37:02.619920+00:00","8450000520.0","-74.5","2025-02-26T22:37:02.619920+00:00","2025-02-26T22:37:02.679760+00:00"
"-74.83","2025-02-26T22:37:02.680810+00:00","2025-02-26T22:37:02.773409+00:00","8450000520.0","-74.5","2025-02-26T22:37:02.773409+00:00","2025-02-26T22:37:02.827260+00:00"
"-74.83","2025-02-26T22:37:02.827260+00:00","2025-02-26T22:37:02.918394+00:00","8450000520.0","-74.5","2025-02-26T22:37:02.918394+00:00","2025-02-26T22:37:02.976864+00:00"
"-74.83","2025-02-26T22:37:02.976864+00:00","2025-02-26T22:37:03.067237+00:00","8450000520.0","-74.5","2025-02-26T22:37:03.067237+00:00","2025-02-26T22:37:03.127241+00:00"
"-74.83","2025-02-26T22:37:03.127241+00:00","2025-02-26T22:37:03.217795+00:00","8450000520.0","-74.5","2025-02-26T22:37:03.217795+00:00","2025-02-26T22:37:03.279467+00:00"
"-74.83","2025-02-26T22:37:03.279467+00:00","2025-02-26T22:37:03.361118+00:00","8450000520.0","-74.5","2025-02-26T22:37:03.361118+00:00","2025-02-26T22:37:03.426231+00:00"
"-74.83","2025-02-26T22:37:03.426231+00:00","2025-02-26T22:37:03.512678+00:00","8450000520.0","-74.5","2025-02-26T22:37:03.512678+00:00","2025-02-26T22:37:03.573197+00:00"
"-74.83","2025-02-26T22:37:03.573197+00:00","2025-02-26T22:37:03.664005+00:00","8450000520.0","-74.5","2025-02-26T22:37:03.664005+00:00","2025-02-26T22:37:03.724115+00:00"
"-74.83","2025-02-26T22:37:03.724115+00:00","2025-02-26T22:37:03.815668+00:00","8450000520.0","-74.5","2025-02-26T22:37:03.815668+00:00","2025-02-26T22:37:03.870187+00:00"
"-74.83","2025-02-26T22:37:03.870187+00:00","2025-02-26T22:37:03.956413+00:00","8450000520.0","-74.5","2025-02-26T22:37:03.956413+00:00","2025-02-26T22:37:04.020183+00:00"
"-74.83","2025-02-26T22:37:04.020702+00:00","2025-02-26T22:37:04.103506+00:00","8450000520.0","-74.5","2025-02-26T22:37:04.103506+00:00","2025-02-26T22:37:04.163945+00:00"
"-74.83","2025-02-26T22:37:04.163945+00:00","2025-02-26T22:37:04.254205+00:00","8450000520.0","-74.5","2025-02-26T22:37:04.254205+00:00","2025-02-26T22:37:04.314709+00:00"
"-74.83","2025-02-26T22:37:04.314709+00:00","2025-02-26T22:37:04.404944+00:00","8450000520.0","-74.5","2025-02-26T22:37:04.404944+00:00","2025-02-26T22:37:04.479846+00:00"
"-74.83","2025-02-26T22:37:04.479846+00:00","2025-02-26T22:37:04.580803+00:00","8450000520.0","-74.5","2025-02-26T22:37:04.580803+00:00","2025-02-26T22:37:04.641553+00:00"
"-74.83","2025-02-26T22:37:04.641553+00:00","2025-02-26T22:37:04.734176+00:00","8450000520.0","-74.5","2025-02-26T22:37:04.734176+00:00","2025-02-26T22:37:04.793479+00:00"
"-74.83","2025-02-26T22:37:04.793479+00:00","2025-02-26T22:37:04.887789+00:00","8450000520.0","-74.5","2025-02-26T22:37:04.887789+00:00","2025-02-26T22:37:04.947644+00:00"
"-74.83","2025-02-26T22:37:04.948148+00:00","2025-02-26T22:37:05.027910+00:00","8450000520.0","-74.5","2025-02-26T22:37:05.027910+00:00","2025-02-26T22:37:05.096361+00:00"
"-74.83","2025-02-26T22:37:05.096361+00:00","2025-02-26T22:37:05.189393+00:00","8450000520.0","-74.5","2025-02-26T22:37:05.189393+00:00","2025-02-26T22:37:05.252248+00:00"
